uri;  ;Nom Etablissement;Description;Type d'Etablissement;Liste des ressources;Autre label;Modèle conceptuel;Site internet;Licence;Fournisseur d'identités;Créateur;Source fournisseur d'identités;Publication;Alignement dataBnf;Date de création;Adresse;Date de modification;Rue ;Ville;Pays;Code Postal
"uid:/ABES70BF7ZEYH";"Ayants droit à l'usage d' ISTEX";"Université Paris 3 Sorbonne nouvelle";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-paris3.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-paris3.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=3cd8adc4d42a5dd708c6";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118657211";"30-08-2017";"";"31-07-2018";"13, rue de Santeuil, BP 5";"PARIS";"France";"75231"
"uid:/ABES70RCI79FA";"Ayants droit à l'usage d' ISTEX";"Université d'Artois";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-artois.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-artois.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=c0812ec79a15c8c18611";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12227909g";"30-08-2017";"";"31-07-2018";"9, rue du temple, BP 10665";"ARRAS - CEDEX 1";"France";"62030"
"uid:/ABES7DDKIQF4P";"Ayants droit à l'usage d' ISTEX";"ENA";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Établissement public de formation";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ena.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118634640";"30-08-2017";"";"31-07-2018";"1, rue sainte Marguerite";"STRASBOURG";"France";"67080"
"uid:/ABES7GU9ZU9LD";"Ayants droit à l'usage d' ISTEX";"ANSES Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Etablissement Public Administratif (EPA)";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.anses.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb162621381";"30-08-2017";"";"31-07-2018";"14, rue Pierre et Marie Curie";"MAISONS-ALFORT";"France";"94700"
"uid:/ABES7OQ2HBKJU";"Ayants droit à l'usage d' ISTEX";"SCD - Université de Bourgogne (Dijon)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://bu.u-bourgogne.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibboleth.u-bourgogne.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=2b5d2f64da9f2edf5ee8";"Lodex team";"";"30-08-2017";"";"31-07-2018";"4, avenue Alain Savary - Université de Bourgogne, Service Commun de la Documentation";"DIJON";"France";"21000"
"uid:/ABES7PZIBKCOX";"Ayants droit à l'usage d' ISTEX";"EPHE Ecole pratique des hautes études";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Grands établissements publics";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.ephe.sorbonne.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shibbov3.ephe.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=711317862674f8753c76";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863511p";"30-08-2017";"";"31-07-2018";"45/47, rue des Écoles,  Service commun de la documentation, Sorbonne";"PARIS";"France";"75005"
"uid:/ABES7T27PECMK";"Ayants droit à l'usage d' ISTEX";"Université de Pau et des Pays de l'Adour";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-pau.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-pau.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=3f521bea619e217c588b";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865750m";"30-08-2017";"";"31-07-2018";"Campus Universitaire, BP 7506";"PAU - CEDEX 1";"France";"64075"
"uid:/ABES7TM3BYCDP";"Ayants droit à l'usage d' ISTEX";"SeaTech (Ecole d'ingénieur de l'Université de Toulon)";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.seatech.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"Université de Toulon, Bibliothèque SeaTech, BP 56";"LA VALETTE DU VAR";"France";"83162"
"uid:/ABES7TWEMKACC";"Ayants droit à l'usage d' ISTEX";"Météo-France";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"EPA";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.meteofrance.com";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12547408p";"30-08-2017";"";"31-07-2018";"73 avenue de Paris";"SAINT-MANDE";"France";"94165"
"uid:/ABES7W1CEV1UZ";"Ayants droit à l'usage d' ISTEX";"Université Paris-Est Marne-la-Vallée";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.u-pem.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation.u-pem.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=c36dadc75e2f4ea96fdd";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12215903q";"30-08-2017";"";"31-07-2018";"5, boulevard Descartes, Cité Descartes, Champs-sur-Marne";"MARNE-LA-VALLEE - CEDEX 2";"France";"77454"
"uid:/ABES7WJ8VLC5O";"Ayants droit à l'usage d' ISTEX";"CENTRE HOSPITALIER UNIVERSITAIRE DE CLERMONT FERRAND";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Hôpitaux universitaires";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.chu-clermontferrand.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"";"30-08-2017";"";"31-07-2018";"158 RUE MONTALEMBERT";"CLERMONT-FERRAND";"France";"63003"
"uid:/ABES7WJCBGA4A";"Ayants droit à l'usage d' ISTEX";"INHA Institut National d'histoire de l'Art";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Enseignement Supérieur et Recherche";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.inha.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.inha.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=47c1d05341b24df6c577";"Lodex team";"http://data.bnf.fr/ark:/12148/cb14472196g";"30-08-2017";"";"31-07-2018";"2, rue Vivienne";"PARIS";"France";"75002"
"uid:/ABES7XJ4TRFFC";"Ayants droit à l'usage d' ISTEX";"ESIEE Paris";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.esiee.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://federation.esiee.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=2dffd985984f10384087";"Lodex team";"http://data.bnf.fr/ark:/12148/cb121583608";"30-08-2017";"";"31-07-2018";"Cité Descartes - 2, boulevard Blaise Pascal, BP 99";"NOISY-LE-GRAND - CEDEX 1";"France";"93162"
"uid:/ABES7YQ7OU3XE";"Ayants droit à l'usage d' ISTEX";"GRENOBLE ECOLE DE MANAGEMENT";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de management";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.grenoble-em.com";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb13183678q";"30-08-2017";"";"31-07-2018";"12, rue Pierre Sémard, BP 127";"GRENOBLE - CEDEX 1";"France";"38003"
"uid:/ABES81VKFE2DI";"Ayants droit à l'usage d' ISTEX";"Université Paris 1 Bibliothèque de la Sorbonne";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.univ-paris1.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"urn:mace:cru.fr:federation:univ-paris1.fr ";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=c0c9b802590ada9a17db";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865815c";"30-08-2017";"";"31-07-2018";"13, rue de la Sorbonne";"PARIS - CEDEX 5";"France";"75257"
"uid:/ABES83TFM5IGO";"Ayants droit à l'usage d' ISTEX";"ESPCI Ecole supérieure de physique et de chimie industrielles";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles d'ingénieurs";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.espci.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://vip.espci.fr/saml2/idp/metadata.php";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=e4654f8f1472765d4db0";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12001379s";"30-08-2017";"";"31-07-2018";"10, rue Vauquelin";"PARIS - CEDEX 5";"France";"75231"
"uid:/ABES84H5X47X1";"Ayants droit à l'usage d' ISTEX";"SCD Université de Franche-Comté";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://scd.univ-fcomte.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.univ-fcomte.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=4384a3b7b3b5ae2d9385";"Lodex team";"";"30-08-2017";"";"31-07-2018";"BU Proudhon, 45, Av. de l'Observatoire";"BESANCON";"France";"25000"
"uid:/ABES84V7YN5B7";"Ayants droit à l'usage d' ISTEX";"Université Paris Ouest Nanterre La Défense";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.u-paris10.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://shib.u-paris10.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=a6a2cb19fa4ad25d181a";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11865744p";"30-08-2017";"";"31-07-2018";"2, allée de l'université, BP 105";"NANTERRE - CEDEX 1";"France";"92001"
"uid:/ABES8CR6NNH89";"Ayants droit à l'usage d' ISTEX";"Synchrotron SOLEIL";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Grands établissements publics";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.synchrotron-soleil.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb16245696w";"30-08-2017";"";"31-07-2018";"L'orme des Merisiers, BP 48";"SAINT AUBIN";"France";"91190"
"uid:/ABES8D0VN4V46";"Ayants droit à l'usage d' ISTEX";"Université d'Orléans";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Universités";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://scd.univ-orleans.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118737494";"30-08-2017";"";"31-07-2018";"6, rue de Tours";"ORLEANS";"France";"45072"
"uid:/ABES8ELIFC7WA";"Ayants droit à l'usage d' ISTEX";"GROUPE ESC CLERMONT";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Écoles de formation spécialisée";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.esc-clermont.fr/";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb12158369c";"30-08-2017";"";"31-07-2018";"4, boulevard trudaine";"CLERMONT-FERRAND";"France";"63000"
"uid:/ABES8FFCNFFF2";"Ayants droit à l'usage d' ISTEX";"Muséum National d'Histoire Naturelle";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Grands établissements publics";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://https://www.mnhn.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp3.mnhn.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=cba883bdeb2126d6a955";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118650422";"30-08-2017";"";"31-07-2018";"Direction des Bibliothèques et de la Documentation - 38, rue Geoffroy-Saint-Hilaire";"PARIS";"France";"75005"
"uid:/ABES8JADMJ29W";"Ayants droit à l'usage d' ISTEX";"INSTITUT DE CANCEROLOGIE DE LORRAINE";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"CENTRE DE LUTTE CONTRE LE CANCER";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"http://www.icl-lorraine.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"";"ISTEX";"";"Lodex team";"http://data.bnf.fr/ark:/12148/cb118739292";"30-08-2017";"";"31-07-2018";"6 AVENUE DE BOURGOGNE, CS 30519";"VANDOEUVRE LES NANCY";"France";"54519"
"uid:/ABES8N85OU6ZV";"Ayants droit à l'usage d' ISTEX";"Collège de France";"Liste des bénéficiaires de la licence nationale dans le cadre du projet ISTEX. Ces données ont été transmises par l'ABES et ont été alignées avec les données issues de data.bnf.fr et ont enrichies avec les données issues du service de Fédération d’Identités Éducation Recherche.";"Grands établissements publics";"/api/run/syndication";"";"https://docs.google.com/drawings/d/e/2PACX-1vRZCzVhwfi1r-MhkNOt1BH0oCk9gcNn5zA6RN-IUCh91RVyyINPEAbZU8PzrrtQcw_NUT17Lqku8miX/pub?w=960&h=720";"https://www.college-de-france.fr";"https://www.etalab.gouv.fr/licence-ouverte-open-licence";"https://idp.college-de-france.fr/idp/shibboleth";"ISTEX";"https://federation.renater.fr/liste?action=view&file_id=4b1558aab8f9cbbf02a5";"Lodex team";"http://data.bnf.fr/ark:/12148/cb11863147k";"30-08-2017";"";"31-07-2018";"11, place Marcelin Berthelot , Bibliothèque générale";"PARIS - CEDEX 5";"France";"75231"
